"id","name","url","under","under_id"
"7348","Новомиколаївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7348","Вітовський район","415"
"17","Партизанська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/17","Вітовський район","415"
"12369833925316124","Воскресенська селищна територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833925316124","Вітовський район","415"
"12369833924464146","Галицинівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833924464146","Вітовський район","415"
"1663173751635707893","Шевченківська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751635707893","Вітовський район","415"
"7288","Вознесенська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7288","Вознесенський район","748"
"7290","Григорівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7290","Вознесенський район","748"
"7293","Мічурінська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7293","Вознесенський район","748"
"7294","Новогригорівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7294","Вознесенський район","748"
"7295","Новосілківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7295","Вознесенський район","748"
"7302","Щербанівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7302","Вознесенський район","748"
"12369833925447204","Олександрівська селищна територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833925447204","Вознесенський район","748"
"12369833925447199","Бузька сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833925447199","Вознесенський район","748"
"1663173751635707900","Дорошівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751635707900","Вознесенський район","748"
"12369833925316120","Прибужанівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833925316120","Вознесенський район","748"
"1665","Врадіївська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1665","Врадіївський район","536"
"6945","Адамівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/6945","Врадіївський район","536"
"7296","Великовеселівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7296","Врадіївський район","536"
"7304","Доброжанівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7304","Врадіївський район","536"
"7306","Іванівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7306","Врадіївський район","536"
"7307","Краснопільська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7307","Врадіївський район","536"
"7308","Кумарівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7308","Врадіївський район","536"
"7309","Нововасилівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7309","Врадіївський район","536"
"7305","Новомихайлівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7305","Врадіївський район","536"
"7310","Новопавлівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7310","Врадіївський район","536"
"7297","Покровська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7297","Врадіївський район","536"
"7311","Сирівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7311","Врадіївський район","536"
"7315","Володимирівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7315","Доманівський район","542"
"7316","Зеленоярська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7316","Доманівський район","542"
"7317","Козубівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7317","Доманівський район","542"
"7318","Маринівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7318","Доманівський район","542"
"7313","Олександрівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7313","Доманівський район","542"
"7325","Фрунзенська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7325","Доманівський район","542"
"7324","Щасливська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7324","Доманівський район","542"
"12369833925447198","Доманівська селищна територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833925447198","Доманівський район","542"
"12369833925316115","Мостівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833925316115","Доманівський район","542"
"1663173751635707899","Прибузька сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751635707899","Доманівський район","542"
"1667","Єланецька селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1667","Єланецький район","410"
"7327","Великосербулівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7327","Єланецький район","410"
"7328","Водяно-Лоринська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7328","Єланецький район","410"
"7329","Возсіятська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7329","Єланецький район","410"
"7330","Калинівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7330","Єланецький район","410"
"7331","Куйбишевська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7331","Єланецький район","410"
"7332","Малодворянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7332","Єланецький район","410"
"7320","Маложенівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7320","Єланецький район","410"
"7321","Малоукраїнська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7321","Єланецький район","410"
"7333","Нововасилівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7333","Єланецький район","410"
"7334","Ольгопільська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7334","Єланецький район","410"
"7335","Ясногородська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7335","Єланецький район","410"
"7356","Веселобалківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7356","Казанківський район","863"
"7360","Каширівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7360","Казанківський район","863"
"7365","Миколо-Гулаківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7365","Казанківський район","863"
"7366","Новолазарівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7366","Казанківський район","863"
"7367","Новофедорівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7367","Казанківський район","863"
"7368","Скобелевська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7368","Казанківський район","863"
"21","Червонознам'янська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/21","Казанківський район","863"
"1663173751635707895","Казанківська селищна територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751635707895","Казанківський район","863"
"1663173751610542039","Володимирівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751610542039","Казанківський район","863"
"1672","Кривоозерська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1672","Кривоозерський район","545"
"7371","Багачівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7371","Кривоозерський район","545"
"7370","Берізківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7370","Кривоозерський район","545"
"7372","Бурилівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7372","Кривоозерський район","545"
"7373","Великомечетнянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7373","Кривоозерський район","545"
"22","Гойдаївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/22","Кривоозерський район","545"
"7374","Красненьківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7374","Кривоозерський район","545"
"7375","Кривоозерська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7375","Кривоозерський район","545"
"7376","Куряче-Лозівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7376","Кривоозерський район","545"
"7377","Луканівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7377","Кривоозерський район","545"
"7378","Мазурівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7378","Кривоозерський район","545"
"7379","Маломечетнянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7379","Кривоозерський район","545"
"7380","Ониськівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7380","Кривоозерський район","545"
"7381","Очеретнянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7381","Кривоозерський район","545"
"7382","Секретарська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7382","Кривоозерський район","545"
"7383","Тридубівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7383","Кривоозерський район","545"
"1673","Ольшанська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1673","Миколаївський район","547"
"7384","Безводненська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7384","Миколаївський район","547"
"7388","Кир'яківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7388","Миколаївський район","547"
"7389","Ковалівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7389","Миколаївський район","547"
"7390","Комсомольська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7390","Миколаївський район","547"
"7391","Кривобалківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7391","Миколаївський район","547"
"7395","Петрівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7395","Миколаївський район","547"
"7396","Степівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7396","Миколаївський район","547"
"7399","Шостаківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7399","Миколаївський район","547"
"7400","Яснополянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7400","Миколаївський район","547"
"12369833921318402","Ольшанська селищна територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833921318402","Миколаївський район","547"
"12369833925447194","Веснянська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833925447194","Миколаївський район","547"
"12369833925381652","Михайлівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833925381652","Миколаївський район","547"
"12369833925447190","Нечаянська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833925447190","Миколаївський район","547"
"1663173751635707894","Радсадівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751635707894","Миколаївський район","547"
"1044","Новобузька міська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1044","Новобузький район","867"
"7401","Баратівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7401","Новобузький район","867"
"7109","Березнегуватська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7109","Новобузький район","867"
"7110","Вільнозапорізька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7110","Новобузький район","867"
"7111","Кам'янська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7111","Новобузький район","867"
"7113","Новомиколаївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7113","Новобузький район","867"
"7112","Новомихайлівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7112","Новобузький район","867"
"7017","Новохристофорівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7017","Новобузький район","867"
"121","Новоюр'ївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/121","Новобузький район","867"
"7115","Розанівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7115","Новобузький район","867"
"7116","Софіївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7116","Новобузький район","867"
"7117","Шевченківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7117","Новобузький район","867"
"1663173751635707896","Новополтавська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751635707896","Новобузький район","867"
"946","Новоодеська міська рада","http://atu.minregion.gov.ua/ua/ustriy_page/946","Новоодеський район","549"
"7118","Антонівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7118","Новоодеський район","549"
"7119","Баловненська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7119","Новоодеський район","549"
"7120","Бузька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7120","Новоодеський район","549"
"7121","Воронцівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7121","Новоодеський район","549"
"7122","Гур'ївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7122","Новоодеський район","549"
"7124","Димівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7124","Новоодеський район","549"
"7123","Дільнична сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7123","Новоодеський район","549"
"7125","Кандибинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7125","Новоодеський район","549"
"7126","Костянтинівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7126","Новоодеський район","549"
"7127","Михайлівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7127","Новоодеський район","549"
"7402","Новопетрівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7402","Новоодеський район","549"
"7403","Новосафронівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7403","Новоодеський район","549"
"7404","Новошмідтівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7404","Новоодеський район","549"
"7406","Підлісненська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7406","Новоодеський район","549"
"7407","Себинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7407","Новоодеський район","549"
"7408","Сухоєланецька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7408","Новоодеський район","549"
"7409","Троїцька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7409","Новоодеський район","549"
"7412","Кам'янська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7412","Очаківський район","550"
"7416","Покровська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7416","Очаківський район","550"
"1663174109611164718","Куцурубська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663174109611164718","Очаківський район","550"
"12369833925381657","Чорноморська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833925381657","Очаківський район","550"
"24228","Підгороднянська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/24228","Первомайський район","871"
"7420","Болеславчицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7420","Первомайський район","871"
"7421","Грушівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7421","Первомайський район","871"
"7423","Довгопристанська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7423","Первомайський район","871"
"7424","Кам'янобалківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7424","Первомайський район","871"
"7427","Кінецьпільська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7427","Первомайський район","871"
"7429","Кумарівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7429","Первомайський район","871"
"24121","Ленінська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/24121","Первомайський район","871"
"7431","Лисогірська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7431","Первомайський район","871"
"7422","Лукашівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7422","Первомайський район","871"
"7432","Мигіївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7432","Первомайський район","871"
"7433","Підгір'ївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7433","Первомайський район","871"
"7434","Полтавська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7434","Первомайський район","871"
"7435","Романово-Балківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7435","Первомайський район","871"
"7436","Синюхино-Брідська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7436","Первомайський район","871"
"7437","Софіївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7437","Первомайський район","871"
"7438","Степківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7438","Первомайський район","871"
"7439","Тарасівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7439","Первомайський район","871"
"7440","Чаусівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7440","Первомайський район","871"
"12369833925512736","Кам'яномостівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833925512736","Первомайський район","871"
"1045","Снігурівська міська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1045","Снігурівський район","552"
"7442","Афанасіївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7442","Снігурівський район","552"
"7443","Баратівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7443","Снігурівський район","552"
"7444","Василівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7444","Снігурівський район","552"
"7445","Горохівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7445","Снігурівський район","552"
"7449","Калинівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7449","Снігурівський район","552"
"7446","Киселівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7446","Снігурівський район","552"
"7447","Кобзарцівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7447","Снігурівський район","552"
"7448","Краснознам'янська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7448","Снігурівський район","552"
"7450","Нововасилівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7450","Снігурівський район","552"
"7451","Новокиївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7451","Снігурівський район","552"
"7453","Новотимофіївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7453","Снігурівський район","552"
"7441","Олександрівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7441","Снігурівський район","552"
"7454","Павлівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7454","Снігурівський район","552"
"7455","Першотравнева сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7455","Снігурівський район","552"
"7458","Суворська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7458","Снігурівський район","552"
"24232","Тамаринська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/24232","Снігурівський район","552"
"7457","Центральна сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7457","Снігурівський район","552"
"1663173751635707897","Червонодолинська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751635707897","Снігурівський район","552"
"8870140582350315","Вознесенськ місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140582350315","Вознесенська міська рада міста обласного значення","1023"
"8870140531227690","Миколаїв місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140531227690","Миколаївська міська рада міста обласного значення","1022"
"8870140623253213","Очаків місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140623253213","Очаківська міська рада міста обласного значення","1025"
"8870140624236361","Первомайськ місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140624236361","Первомайська міська рада міста обласного значення","1026"
"8870140624236318","Южноукраїнськ місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140624236318","Южноукраїнська міська рада міста обласного значення","1027"
"1031","Ананьївська міська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1031","Ананьївський район","554"
"7128","Ананьївська Перша сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7128","Ананьївський район","554"
"7130","Байтальська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7130","Ананьївський район","554"
"7131","Гандрабурівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7131","Ананьївський район","554"
"7132","Долинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7132","Ананьївський район","554"
"7133","Жеребківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7133","Ананьївський район","554"
"7134","Коханівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7134","Ананьївський район","554"
"7135","Кохівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7135","Ананьївський район","554"
"7137","Новогеоргіївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7137","Ананьївський район","554"
"7136","Новоолександрівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7136","Ананьївський район","554"
"7138","Новоселівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7138","Ананьївський район","554"
"7139","Романівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7139","Ананьївський район","554"
"7140","Точилівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7140","Ананьївський район","554"
"7141","Шимківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7141","Ананьївський район","554"
"1032","Арцизька міська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1032","Арцизький район","555"
"7142","Веселокутська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7142","Арцизький район","555"
"7143","Виноградівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7143","Арцизький район","555"
"7144","Вознесенська Перша сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7144","Арцизький район","555"
"7459","Главанська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7459","Арцизький район","555"
"7460","Деленська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7460","Арцизький район","555"
"7461","Долинівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7461","Арцизький район","555"
"7462","Задунаївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7462","Арцизький район","555"
"7463","Кам'янська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7463","Арцизький район","555"
"7464","Мирнопільська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7464","Арцизький район","555"
"7465","Надеждівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7465","Арцизький район","555"
"7466","Новоіванівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7466","Арцизький район","555"
"7467","Новокапланівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7467","Арцизький район","555"
"7468","Острівненська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7468","Арцизький район","555"
"7469","Павлівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7469","Арцизький район","555"
"7470","Прямобалківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7470","Арцизький район","555"
"7471","Теплицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7471","Арцизький район","555"
"7473","Холмська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7473","Арцизький район","555"
"7477","Гербинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7477","Балтський район","556"
"7495","Новопольська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7495","Балтський район","556"
"7490","Піщанська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7490","Балтський район","556"
"7491","Плосківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7491","Балтський район","556"
"7492","Пужайківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7492","Балтський район","556"
"7494","Сінненська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7494","Балтський район","556"
"7496","Чернеченська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7496","Балтський район","556"
"7497","Шляхівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7497","Балтський район","556"
"9346875921145458","Балтська міська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/9346875921145458","Балтський район","556"
"1678","Раухівська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1678","Березівський район","535"
"7558","Гуляївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7558","Березівський район","535"
"7559","Демидівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7559","Березівський район","535"
"7537","Заводівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7537","Березівський район","535"
"7544","Златоустівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7544","Березівський район","535"
"7545","Маринівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7545","Березівський район","535"
"7546","Михайло-Олександрівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7546","Березівський район","535"
"7551","Новоселівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7551","Березівський район","535"
"7562","Ряснопільська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7562","Березівський район","535"
"7564","Степанівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7564","Березівський район","535"
"7566","Червоноволодимирівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7566","Березівський район","535"
"7567","Шевченківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7567","Березівський район","535"
"7568","Яснопільська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7568","Березівський район","535"
"1663174109602776101","Березівська міська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663174109602776101","Березівський район","535"
"9346875923570446","Новокальчевська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/9346875923570446","Березівський район","535"
"9346875926454176","Розквітівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/9346875926454176","Березівський район","535"
"7498","Адамівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7498","Білгород-Дністровський район","595"
"7502","Володимирівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7502","Білгород-Дністровський район","595"
"7505","Карналіївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7505","Білгород-Дністровський район","595"
"7506","Краснокосянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7506","Білгород-Дністровський район","595"
"7510","Миколаївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7510","Білгород-Дністровський район","595"
"7509","Монашівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7509","Білгород-Дністровський район","595"
"7511","Новоцаричанська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7511","Білгород-Дністровський район","595"
"7513","Підгірненська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7513","Білгород-Дністровський район","595"
"7514","Приморська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7514","Білгород-Дністровський район","595"
"7515","Руськоіванівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7515","Білгород-Дністровський район","595"
"7516","Семенівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7516","Білгород-Дністровський район","595"
"7520","Староцаричанська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7520","Білгород-Дністровський район","595"
"9346875923570449","Маразліївська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/9346875923570449","Білгород-Дністровський район","595"
"1665324573865804938","Мологівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1665324573865804938","Білгород-Дністровський район","595"
"1663173751627319272","Старокозацька сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751627319272","Білгород-Дністровський район","595"
"1663174109611164719","Шабівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663174109611164719","Білгород-Дністровський район","595"
"1677","Хлібодарська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1677","Біляївський район","882"
"7525","Августівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7525","Біляївський район","882"
"7526","Березанська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7526","Біляївський район","882"
"7527","Василівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7527","Біляївський район","882"
"7528","Великодальницька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/7528","Біляївський район","882"
